srs,pearson,spearman,num_features_shotgun,num_features_16s,difference_shotgun,difference_16s,jaccard,bodytype
SRS016056,0.4262985225337719,0.5425179094562603,334,127,214,7,0.3519061583577713,Stool
SRS016095,0.47044634799273627,0.6372888310159778,334,127,214,7,0.3519061583577713,Stool
SRS016203,0.48413681081829973,0.6852332727689758,334,127,214,7,0.3519061583577713,Stool
SRS016267,0.49771646985802825,0.6166546343197714,334,127,214,7,0.3519061583577713,Stool
SRS016335,0.4494281028960449,0.6917958739872485,334,127,214,7,0.3519061583577713,Stool
SRS016585,0.5301782035152572,0.6062923236461292,334,127,214,7,0.3519061583577713,Stool
SRS016753,0.5081582386314846,0.6132838980760077,334,127,214,7,0.3519061583577713,Stool
SRS016954,0.5442518819948782,0.7292255948614667,334,127,214,7,0.3519061583577713,Stool
SRS017103,0.523048342621386,0.7343624259256888,334,127,214,7,0.3519061583577713,Stool
SRS017191,0.5217610960650004,0.6808703989415517,334,127,214,7,0.3519061583577713,Stool
SRS017307,0.4323832778836781,0.5770015663701697,334,127,214,7,0.3519061583577713,Stool
SRS017521,0.6047539666503386,0.8279804241019626,334,127,214,7,0.3519061583577713,Stool
SRS017701,0.5766650784297559,0.7350042949644426,334,127,214,7,0.3519061583577713,Stool
SRS017821,0.4876304125637753,0.665125464828004,334,127,214,7,0.3519061583577713,Stool
SRS018133,0.6431119968776005,0.7317266562925275,334,127,214,7,0.3519061583577713,Stool
SRS018427,0.4694300616630945,0.6766389499429717,334,127,214,7,0.3519061583577713,Stool
SRS018817,0.438294835223246,0.6299727805552205,334,127,214,7,0.3519061583577713,Stool
SRS019267,0.5153425557314892,0.6546173424575542,334,127,214,7,0.3519061583577713,Stool
SRS019582,0.47470645441717185,0.6456816874344742,334,127,214,7,0.3519061583577713,Stool
SRS019685,0.47312071432661074,0.734882878384932,334,127,214,7,0.3519061583577713,Stool
SRS019787,0.494731363088518,0.6633776904869266,334,127,214,7,0.3519061583577713,Stool
SRS019910,0.529936373247008,0.7552758666836604,334,127,214,7,0.3519061583577713,Stool
SRS020233,0.5290136747550053,0.7801556885773282,334,127,214,7,0.3519061583577713,Stool
SRS020869,0.3257270909259374,0.607260505192207,334,127,214,7,0.3519061583577713,Stool
SRS021484,0.44760364202491326,0.6232054701962833,334,127,214,7,0.3519061583577713,Stool
SRS022609,0.5096536383584568,0.7209752929033691,334,127,214,7,0.3519061583577713,Stool
SRS023176,0.5503658384683383,0.6693194461479294,334,127,214,7,0.3519061583577713,Stool
SRS023914,0.46469088980747253,0.6437439841711317,334,127,214,7,0.3519061583577713,Stool
SRS023971,0.45707505181174185,0.5623126716470663,334,127,214,7,0.3519061583577713,Stool
SRS024265,0.4864631789490243,0.6428732837795134,334,127,214,7,0.3519061583577713,Stool
SRS024331,0.4889375371517542,0.7313274606992376,334,127,214,7,0.3519061583577713,Stool
SRS024388,0.526372733788406,0.6340573462053684,334,127,214,7,0.3519061583577713,Stool
SRS024625,0.5667966033536785,0.7163397013058037,334,127,214,7,0.3519061583577713,Stool
SRS043411,0.48071176371152574,0.639495065795034,334,127,214,7,0.3519061583577713,Stool
SRS043701,0.44706118000683476,0.632992034301804,334,127,214,7,0.3519061583577713,Stool
SRS048870,0.45891059745980134,0.6291578969000483,334,127,214,7,0.3519061583577713,Stool
SRS049959,0.5154892441901986,0.7269962884581517,334,127,214,7,0.3519061583577713,Stool
SRS050422,0.5772123398437733,0.7464086760210675,334,127,214,7,0.3519061583577713,Stool
SRS051031,0.5041543078714861,0.7209726809503235,334,127,214,7,0.3519061583577713,Stool
SRS052697,0.5118681282299323,0.7254305688677674,334,127,214,7,0.3519061583577713,Stool
SRS053335,0.402936116630493,0.5736146258168188,334,127,214,7,0.3519061583577713,Stool
SRS054590,0.42446504815645225,0.49336237819581213,334,127,214,7,0.3519061583577713,Stool
