srs,pearson,spearman,num_features_shotgun,num_features_16s,difference_shotgun,difference_16s,jaccard,bodytype
SRS065278,0.5223863779300669,0.6721516561926253,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS013705,0.5414520430919523,0.6984319134017264,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS016319,0.5333594637199749,0.6964815672762014,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS015395,0.5042435545370608,0.7130593256353989,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS062540,0.5373004185549802,0.718046208901624,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS018591,0.5391223852454854,0.7028705632388325,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS049389,0.5402762982049276,0.6882513164927249,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS017713,0.5312679720161482,0.7115887081191804,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS024637,0.5387884101442352,0.707897965562206,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS013234,0.5200245639701804,0.7036383293528943,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
