srs,pearson,spearman,num_features_shotgun,num_features_16s,difference_shotgun,difference_16s,jaccard,bodytype
SRS017227,0.8463697151008266,0.8767427157905081,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS017304,0.8602429880634359,0.9319085353159702,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS018157,0.8910257961616823,0.9091585739622083,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS018337,0.6869814007011735,0.868901466264185,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS018394,0.8052096204014679,0.8928924971069948,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS019906,0.8183554415905984,0.9438465811367731,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS023938,0.8642604431270661,0.9094878459968225,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS024289,0.8355101579768461,0.9033432251855212,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS024355,0.8215816539849953,0.8972157555586632,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS024649,0.8459366632714419,0.9161402181570141,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS045197,0.8429604912334767,0.9304718645603965,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS047113,0.8621891793377868,0.8695094907553202,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS047634,0.839141487237302,0.8398941656762884,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS063603,0.8250557567827905,0.9165382936663341,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS064493,0.8047810975292023,0.8971148546248646,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS065310,0.8679445507840571,0.9102454863142009,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS013234,0.7819868067507745,0.8883843056528691,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS013502,0.7677392587286503,0.9002497252326392,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS013705,0.8043799976985627,0.9028212984497906,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS014271,0.705652736947845,0.7385665872811,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS015395,0.7267262356292385,0.8508136113815463,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS015762,0.8516403906501423,0.8909579636944613,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS016002,0.7670111419215411,0.8926172438660435,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS016225,0.8739315225121128,0.9053965679032503,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS016319,0.7114963615410285,0.8441095556607435,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS016529,0.718082370780619,0.8119300827302484,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS017209,0.8140666638325535,0.8972295203165025,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS017533,0.7871284191071206,0.8673473756471594,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS017713,0.884074481539645,0.9329542831727777,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS018145,0.7847748672623499,0.8844874765210692,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS018439,0.7765428126035132,0.9233069346710117,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS018591,0.7420459964793258,0.8953612782358827,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS018739,0.7204528499731785,0.8356102443724247,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS018791,0.7591092846766668,0.8878005316858153,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS019894,0.744738793469644,0.8785560800432126,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS021496,0.7693466035188506,0.9016972609192464,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS022621,0.7970363859089591,0.8931552085081025,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS023557,0.8196411930659736,0.8434071171460784,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS023617,0.8343521165294057,0.8821923372209864,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS023926,0.8730621706482237,0.9098692204697665,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS024277,0.7533334168515584,0.8951028442924468,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS024580,0.8654220959935971,0.9315610713647583,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS024637,0.6699020994414412,0.7614787051455203,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS042643,0.7408455947655153,0.8209689446420594,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS047219,0.4895462997039168,0.8485531800471534,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS049389,0.7679437627376144,0.877209448676537,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS057692,0.724343877274778,0.8692811127962154,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS062540,0.7474426981506699,0.8120443404989667,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS062544,0.8131445648750144,0.8967926598518245,79,33,46,0,0.4177215189873418,Tongue_dorsum
SRS065278,0.8524940044210036,0.8915981770915871,79,33,46,0,0.4177215189873418,Tongue_dorsum
